Id,Location,Price,Manufacturer,Model,Year,Category,Mileage,Fuel type,Engine Volume,Cylinders,Gear box type,Drive wheels,Doors,Airbags,Wheel,Color,Interior color,Interior material,Exchange,Technical inspection,Catalyst,Steering Hydraulics,On-Board Computer,Air Conditioning,Parking Control,Rear View Camera,Electric Side Mirros,Climate Control,Cruise Control,Start-Stop System,Sunroof,Heated Seats,Memory Seats,ABS,ESP,Central Locking,Alarm System,Fog Lamp,Central Screen (Navigation),AUX,Bluetooth,Multifunction Steering Wheel,Rims,Spare Tyre,Didabled Accessible,Undamaged,Clean History,Newly Imported,Low Consumption,Limited edition,Unpainted,One owner,Urgently,European,Perfect condition,For family,Pawnshop,Third row
95641394,Gori,9412,Honda,FIT,2002,Hetchback,145000,Petrol,1.5 ,4,Tiptronic,Front,4/5,9,Right,White,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95243678,Tbilisi,10981,Honda,Jazz,2005,Hetchback,140000,Petrol,1.3 ,4,Manual,Front,4/5,9,Left,Grey,Black,Fabric,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95630730,Tbilisi,7844,Honda,FIT,2002,Hetchback,240900,LPG,1.5 ,4,Tiptronic,Front,4/5,2,Right,White,Grey,Fabric,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94713170,Tbilisi,39220,Honda,Civic,2019,Sedan,55000,Petrol,1.5 turbo,4,Automatic,Front,4/5,8,Left,Blue,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95637894,Tbilisi,8105,Honda,Jazz,2007,Hetchback,103000,Petrol,1.3 ,4,Manual,Front,4/5,8,Left,Grey,Grey,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95632218,Tbilisi,16211,Honda,Insight,2010,Hetchback,168000,Hybrid,1.3 ,4,Variator,Front,4/5,4,Left,Blue,Grey,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95635002,Gori,71904,Honda,CR-V,2019,Jeep,55000,Petrol,1.5 ,4,Automatic,4x4,4/5,9,Left,Silver,White,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95636058,Gori,25362,Honda,Step Wagon,2013,Minivan,150000,Petrol,2.0 ,4,Automatic,Front,4/5,6,Right,Violet,Grey,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95634822,Batumi,11896,Honda,FIT,2015,Hetchback,129500,Petrol,1.2 ,3,Variator,Front,4/5,4,Right,White,Black,Alcantara,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95527682,Tbilisi,11504,Honda,FIT,2014,Hetchback,100900,Petrol,1.3 ,4,Variator,Front,4/5,8,Right,Black,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95634538,Tbilisi,3922,Honda,FIT,2013,Hetchback,220000,Hybrid,1.5 ,4,Variator,Front,4/5,8,Right,Silver,Grey,Fabric,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95631490,Tbilisi,14380,Honda,FIT,2011,Hetchback,143000,Hybrid,1.3 ,4,Variator,Front,4/5,8,Right,White,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95628206,Batumi,12942,Honda,FIT,2012,Hetchback,113000,Petrol,1.3 ,4,Automatic,4x4,4/5,6,Right,Black,Black,Combined,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95628798,Tbilisi,5098,Honda,Jazz,2003,Hetchback,116000,Petrol,1.4 ,4,Manual,Front,4/5,9,Left,Silver,Grey,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95628886,Poti,12550,Honda,FIT,2015,Hetchback,116000,Hybrid,1.5 ,4,Automatic,4x4,4/5,4,Right,White,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95629922,Gori,58830,Honda,CR-V,2019,Jeep,38400,Petrol,1.5 ,4,Automatic,4x4,4/5,9,Left,Blue,White,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95629270,Tbilisi,7059,Honda,FIT,2002,Hetchback,207000,Petrol,1.3 ,4,Automatic,Front,4/5,2,Left,Silver,Grey,Fabric,No,Yes,,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95629906,Rustavi,8367,Honda,FIT,2004,Hetchback,145000,Petrol,1.3 ,4,Variator,Front,4/5,9,Right,Blue,Grey,Fabric,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95627858,Rustavi,10458,Honda,FIT,2005,Hetchback,160000,Petrol,1.5 ,4,Manual,Front,4/5,9,Right,Blue,Black,Fabric,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
83896479,Tbilisi,10328,Honda,FIT,2005,Hetchback,167000,Petrol,1.3 ,4,Automatic,Front,4/5,4,Right,Blue,Grey,Fabric,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
86296783,Tbilisi,9805,Honda,FIT,2005,Hetchback,189000,Petrol,1.3 ,4,Automatic,Front,4/5,4,Right,Blue,Grey,Fabric,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95272158,Tbilisi,14380,Honda,Insight,2012,Sedan,232000,LPG,1.5 ,4,Automatic,Front,4/5,9,Left,Carnelian red,Beige,Fabric,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94726954,Tbilisi,7321,Honda,CR-V,1998,Jeep,149000,LPG,2.0 ,4,Automatic,Front,4/5,9,Right,White,Grey,Fabric,No,Yes,,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94700410,Tbilisi,33206,Honda,HR-V,2018,Jeep,47000,Petrol,1.8 ,4,Automatic,4x4,4/5,8,Left,Black,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
87991334,Tbilisi,9543,Honda,FIT,2005,Hetchback,180000,Petrol,1.3 ,4,Automatic,Front,4/5,4,Right,Blue,Black,Fabric,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95622438,Tbilisi,6013,Honda,Civic,1997,Hetchback,325000,Petrol,1.4 ,4,Manual,Front,2/3,9,Left,Carnelian red,Grey,Fabric,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95623278,Chiatura,10066,Honda,Jazz,2003,Sedan,178000,Petrol,1.3 ,4,Manual,Front,2/3,4,Left,Violet,Black,Fabric,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94472514,Tbilisi,16734,Honda,FIT,2014,Hetchback,177000,Hybrid,1.5 ,4,Variator,4x4,4/5,5,Right,Silver,Black,Fabric,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95622570,Rustavi,17257,Honda,FIT,2012,Hetchback,121000,Petrol,1.5 ,4,Automatic,Front,4/5,6,Right,Grey,Black,Fabric,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95062398,Tbilisi,8628,Honda,Insight,2009,Hetchback,238000,Hybrid,1.3 ,4,Automatic,Front,4/5,6,Left,Blue,Beige,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95625106,Tbilisi,8628,Honda,FIT,2013,Sedan,132000,Petrol,1.3 ,4,Automatic,Front,4/5,4,Right,Blue,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95410330,Rustavi Car Market,1,Honda,CR-V,2016,Jeep,95000,Petrol,2.4 ,4,Automatic,4x4,4/5,12,Left,Black,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
83737159,Rustavi,34252,Honda,CR-V,2015,Jeep,72258,Petrol,2.4 ,4,Automatic,Front,4/5,12,Left,Grey,Beige,Fabric,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95623598,Tbilisi,6536,Honda,FIT,2003,Hetchback,260000,Petrol,1.3 ,4,Variator,Front,4/5,3,Right,Grey,Grey,Fabric,No,Yes,,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
86411775,Tbilisi,10197,Honda,FIT,2005,Hetchback,176000,Petrol,1.5 ,4,Automatic,Front,4/5,4,Right,White,Grey,Fabric,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95552126,Tbilisi,6928,Honda,FIT,2004,Hetchback,230000,Petrol,1.3 ,4,Variator,Front,4/5,6,Right,Silver,Black,Fabric,No,Yes,,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
87077415,Tbilisi,9412,Honda,FIT,2006,Hetchback,170000,Petrol,1.3 ,5,Automatic,Front,4/5,5,Right,Silver,Grey,Fabric,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95613478,Tbilisi,12812,Honda,FIT,2014,Hetchback,93000,Hybrid,1.5 ,4,Automatic,Front,4/5,9,Right,Black,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95619518,Gori,41312,Honda,Civic,2019,Sedan,70000,Petrol,2.0 ,4,Automatic,Front,4/5,12,Left,Blue,Black,Combined,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95618042,Tbilisi,25101,Honda,FIT,2020,Hetchback,22780,Petrol,1.5 ,4,Automatic,Front,4/5,9,Left,Black,Black,Fabric,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95613910,Tbilisi,13073,Honda,Insight,2010,Hetchback,450000,Petrol,1.3 ,4,Variator,Front,4/5,8,Left,Black,Black,Fabric,No,Yes,,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
89334238,Rustavi Car Market,43665,Honda,HR-V,2020,Jeep,39123,Petrol,1.8 ,4,Tiptronic,4x4,4/5,9,Left,Silver,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95507834,Tbilisi,43927,Honda,HR-V,2019,Jeep,15700,Petrol,1.8 ,4,Tiptronic,4x4,4/5,10,Left,Grey,Grey,Leather,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95616634,Tbilisi,10328,Honda,Step Wagon,2005,Minivan,344000,CNG,2.4 ,4,Automatic,4x4,4/5,2,Right,Brown,White,Fabric,Yes,Yes,,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95612990,Tbilisi,14642,Honda,FIT,2009,Hetchback,244000,Petrol,1.5 ,4,Automatic,Front,4/5,4,Left,Black,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95617722,Tbilisi,16995,Honda,FIT,2012,Hetchback,235142,Petrol,1.5 ,4,Automatic,Front,4/5,8,Left,Black,Black,Leather,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95615218,Ozurgeti,14903,Honda,Freed,2014,Minivan,280000,Hybrid,1.5 ,4,Automatic,Front,4/5,8,Right,Black,Grey,Fabric,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95612254,Tbilisi,21440,Honda,CR-V,2010,Jeep,153600,Petrol,2.4 ,4,Automatic,4x4,4/5,4,Left,Sky Blue,Grey,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95609230,Tbilisi,13857,Honda,FIT,2010,Hetchback,200000,Petrol,1.5 ,4,Variator,Front,4/5,6,Left,Black,Black,Fabric,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95609482,Tbilisi,6406,Honda,CR-V,2000,Jeep,179000,Petrol,2.0 ,4,Automatic,Front,4/5,2,Right,Black,Grey,Fabric,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95611674,Tbilisi,16472,Honda,FIT,2013,Hetchback,142000,Petrol,1.3 ,4,Variator,Front,4/5,6,Right,Black,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95610074,Tbilisi,15688,Honda,Elysion,2005,Minivan,181000,LPG,2.4 ,4,Automatic,Front,>5,4,Right,White,Beige,Fabric,No,Yes,,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95606810,Tbilisi,14903,Honda,FIT,2012,Hetchback,172000,Hybrid,1.3 ,4,Variator,Front,4/5,9,Right,Silver,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95609078,Tbilisi,12550,Honda,FIT,2009,Hetchback,287000,Petrol,1.3 ,4,Automatic,Front,4/5,6,Right,Silver,Grey,Fabric,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94514494,Rustavi,21963,Honda,Civic,2014,Sedan,125000,Petrol,1.8 ,4,Automatic,Front,4/5,8,Left,Silver,Black,Leather,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95606098,Tbilisi,13073,Honda,FIT,2011,Hetchback,187000,Hybrid,1.3 ,4,Variator,Front,4/5,9,Right,Black,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95607978,Batumi,13335,Honda,FIT,2010,Hetchback,137000,Petrol,1.2 ,4,Manual,Front,4/5,9,Left,Blue,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95611806,Tbilisi,38697,Honda,Accord,2016,Sedan,157600,Hybrid,2.0 ,4,Variator,Front,4/5,9,Left,Silver,Black,Alcantara,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95611850,Bolnisi,13857,Honda,FIT,2012,Hetchback,172000,Hybrid,1.3 ,4,Automatic,Front,4/5,9,Right,Silver,Black,Fabric,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95610630,Tbilisi,6013,Honda,Civic,2001,Hetchback,120000,Petrol,1.4 ,4,Manual,Front,4/5,4,Left,Black,Grey,Fabric,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95608802,Gori,10458,Honda,CR-V,1998,Jeep,211000,CNG,2.0 ,4,Automatic,4x4,4/5,12,Left,Silver,Grey,Fabric,No,Yes,,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95611662,Sagarejo,8628,Honda,FIT,2005,Hetchback,305000,Petrol,1.5 ,4,Manual,Front,4/5,2,Right,Grey,Black,Fabric,No,Yes,,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95594178,Tbilisi,10458,Honda,Jazz,2005,Hetchback,210624,Petrol,1.4 ,4,Manual,Front,4/5,2,Left,Grey,Grey,Fabric,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95604574,Rustavi,46803,Honda,HR-V,2022,Jeep,9440,Petrol,1.8 ,4,Variator,Front,4/5,8,Left,Black,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95605530,Kutaisi,6536,Honda,CR-V,1999,Jeep,320000,CNG,2.0 ,4,Manual,4x4,4/5,9,Right,Grey,Grey,Fabric,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95604430,Tbilisi,8105,Honda,Jazz,2004,Hetchback,147000,Petrol,1.4 ,4,Manual,Front,4/5,9,Left,Silver,Grey,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94144042,Gori,60138,Honda,CR-V,2020,Jeep,15000,Petrol,1.5 turbo,4,Tiptronic,4x4,4/5,12,Left,Blue,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95605242,Kutaisi,9412,Honda,Jazz,2007,Hetchback,200000,Petrol,1.3 ,4,Manual,Front,4/5,4,Left,Red,Black,Fabric,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95594738,Kutaisi,16995,Honda,FIT,2014,Sedan,115000,Hybrid,1.5 ,4,Variator,Front,4/5,4,Left,Blue,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95605486,Tbilisi,8500,Honda,Civic,2008,Sedan,430000,Hybrid,1.5 ,4,Variator,Front,4/5,4,Left,White,Beige,Fabric,No,Yes,,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95598682,Tbilisi,9935,Honda,CR-V,2001,Jeep,200000,CNG,2.0 ,4,Automatic,4x4,4/5,2,Right,White,Black,Fabric,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95606054,Caucasus Auto Market,33729,Honda,HR-V,2020,Jeep,33000,Petrol,1.8 ,4,Variator,4x4,4/5,12,Left,Grey,Black,Combined,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
